Segment,End Use,Construction Vintage,Efficiency Level,Efficiency Description,Start Efficiency Share,End Efficiency Share,Start Year,End Year,Interpolate Efficiency Share,Customer Class
Single Family,Cooking Oven,New,2,Efficient Oven,0.009738090999999999,0.009738090999999999,2021,2041,linear,Residential
Single Family,Cooking Range,Existing,1,Federal Standard 2012 Cooking Range,1.0,1.0,2021,2041,linear,Residential
Single Family,Cooking Range,New,1,Federal Standard 2012 Cooking Range,1.0,1.0,2021,2041,linear,Residential
Single Family,Cool Central,Existing,1,Below Standard Central Air Conditioner - SEER/EER 10/9.2 (Split System),0.409534005,0.0,2021,2041,linear,Residential
Single Family,Cool Central,Existing,2,Federal Standard 2015 Central Air Conditioner - SEER/EER 13/11.2 (Split System),0.455033494,0.0,2021,2041,linear,Residential
Single Family,Cool Central,Existing,3,Federal Standard 2023 Central Air Conditioner - SEER/EER 14/12 (Split System),0.10201999199999999,0.966587491,2021,2041,linear,Residential
Single Family,Cool Central,Existing,4,ENERGY STAR Central Air Conditioner - SEER/EER 15/12.5 (Split System),0.0075235,0.0075235,2021,2041,linear,Residential
Single Family,Cool Central,Existing,5,CEE Tier 2 Central Air Conditioner - SEER/EER 16/13 (Split System),0.013863925,0.013863925,2021,2041,linear,Residential
Single Family,Cool Central,Existing,6,CEE Tier 3 Central Air Conditioner - SEER/EER 18/13 (Split System),0.0,0.0,2021,2041,linear,Residential
Single Family,Cool Central,Existing,7,Enhanced Central Air Conditioner - SEER/EER 20/14 (Split System),0.012025083999999998,0.012025083999999998,2021,2041,linear,Residential
Single Family,Cool Central,New,1,Below Standard Central Air Conditioner - SEER/EER 10/9.2 (Split System),0.0,0.0,2021,2041,linear,Residential
Single Family,Cool Central,New,2,Federal Standard 2015 Central Air Conditioner - SEER/EER 13/11.2 (Split System),0.8645674990000001,0.0,2021,2041,linear,Residential
Single Family,Cool Central,New,3,Federal Standard 2023 Central Air Conditioner - SEER/EER 14/12 (Split System),0.10201999199999999,0.966587491,2021,2041,linear,Residential
Single Family,Cool Central,New,4,ENERGY STAR Central Air Conditioner - SEER/EER 15/12.5 (Split System),0.0075235,0.0075235,2021,2041,linear,Residential
Single Family,Cool Central,New,5,CEE Tier 2 Central Air Conditioner - SEER/EER 16/13 (Split System),0.013863925,0.013863925,2021,2041,linear,Residential
Single Family,Cool Central,New,6,CEE Tier 3 Central Air Conditioner - SEER/EER 18/13 (Split System),0.0,0.0,2021,2041,linear,Residential
Single Family,Cool Central,New,7,Enhanced Central Air Conditioner - SEER/EER 20/14 (Split System),0.012025083999999998,0.012025083999999998,2021,2041,linear,Residential
Single Family,Cool Room,Existing,1,"Below Standard Room AC - CEER 9.7 (8,000-13,999 Btuh)",0.264285714,0.0,2021,2041,linear,Residential
Single Family,Cool Room,Existing,2,"Federal Standard 2015 Room AC - CEER 10.9 (8,000-13,999 Btuh)",0.211428571,0.47571428600000004,2021,2041,linear,Residential
Single Family,Cool Room,Existing,3,"Room AC - Market Average (8,000-13,999 Btuh)",0.0,0.0,2021,2041,linear,Residential
Single Family,Cool Room,Existing,4,"ENERGY STAR Room AC - CEER 12.0 (8,000-13,999 Btuh)",0.524285714,0.524285714,2021,2041,linear,Residential
Single Family,Cool Room,New,1,"Below Standard Room AC - CEER 9.7 (8,000-13,999 Btuh)",0.0,0.0,2021,2041,linear,Residential
Single Family,Cool Room,New,2,"Federal Standard 2015 Room AC - CEER 10.9 (8,000-13,999 Btuh)",0.46,0.46,2021,2041,linear,Residential
Single Family,Cool Room,New,3,"Room AC - Market Average (8,000-13,999 Btuh)",0.0,0.0,2021,2041,linear,Residential
Single Family,Cool Room,New,4,"ENERGY STAR Room AC - CEER 12.0 (8,000-13,999 Btuh)",0.54,0.54,2021,2041,linear,Residential
Single Family,Copier,Existing,1,Standard Office Copier,0.033333333,0.033333333,2021,2041,linear,Residential
Single Family,Copier,Existing,2,ENERGY STAR Office Copier,0.966666667,0.966666667,2021,2041,linear,Residential
Single Family,Copier,New,1,Standard Office Copier,0.0,0.0,2021,2041,linear,Residential
Single Family,Copier,New,2,ENERGY STAR Office Copier,1.0,1.0,2021,2041,linear,Residential
Single Family,DVD Player,Existing,1,Standard DVD Player,0.354479042,0.354479042,2021,2041,linear,Residential
Single Family,DVD Player,Existing,2,ENERGY STAR DVD Player,0.645520958,0.645520958,2021,2041,linear,Residential
Single Family,DVD Player,New,1,Standard DVD Player,0.354479042,0.354479042,2021,2041,linear,Residential
Single Family,DVD Player,New,2,ENERGY STAR DVD Player,0.645520958,0.645520958,2021,2041,linear,Residential
Single Family,Dryer,Existing,1,Market Average Dryer,0.0,0.0,2021,2041,linear,Residential
Single Family,Dryer,Existing,2,Below Standard Dryer - CEF 2.72,0.9003293,0.0,2021,2041,linear,Residential
Single Family,Dryer,Existing,3,Federal Standard 2015 Dryer - CEF 3.73,0.09967068400000001,1.0,2021,2041,linear,Residential
Single Family,Dryer,Existing,4,Heat Pump Dryer,0.0,0.0,2021,2041,linear,Residential
Single Family,Dryer,New,1,Market Average Dryer,0.0,0.0,2021,2041,linear,Residential
Single Family,Dryer,New,2,Below Standard Dryer - CEF 2.72,0.0,0.0,2021,2041,linear,Residential
Single Family,Dryer,New,3,Federal Standard 2015 Dryer - CEF 3.73,1.0,1.0,2021,2041,linear,Residential
Single Family,Dryer,New,4,Heat Pump Dryer,0.0,0.0,2021,2041,linear,Residential
Single Family,Freezer,Existing,1,Below Standard Freezer,0.569220779,0.0,2021,2041,linear,Residential
Single Family,Freezer,Existing,2,Federal Standard 2014 Freezer,0.126493506,0.695714286,2021,2041,linear,Residential
Single Family,Freezer,Existing,3,Market Average Freezer,0.0,0.0,2021,2041,linear,Residential
Single Family,Freezer,Existing,4,Freezer - ENERGY STAR,0.299788881,0.299788881,2021,2041,linear,Residential
Single Family,Freezer,Existing,5,Freezer - ENERGY STAR Most Efficient,0.0044968329999999996,0.0044968329999999996,2021,2041,linear,Residential
Single Family,Freezer,New,1,Below Standard Freezer,0.0,0.0,2021,2041,linear,Residential
Single Family,Freezer,New,2,Federal Standard 2014 Freezer,0.695714286,0.695714286,2021,2041,linear,Residential
Single Family,Freezer,New,3,Market Average Freezer,0.0,0.0,2021,2041,linear,Residential
Single Family,Freezer,New,4,Freezer - ENERGY STAR,0.299788881,0.299788881,2021,2041,linear,Residential
Single Family,Freezer,New,5,Freezer - ENERGY STAR Most Efficient,0.0044968329999999996,0.0044968329999999996,2021,2041,linear,Residential
Single Family,Heat Central,Existing,1,Standard Electric Furnace HSPF = 1,1.0,1.0,2021,2041,linear,Residential
Single Family,Heat Central,Existing,2,Install Ductless Heat Pump in House with Existing FAF - HZ1,0.0,0.0,2021,2041,linear,Residential
Single Family,Heat Central,New,1,Standard Electric Furnace HSPF = 1,1.0,1.0,2021,2041,linear,Residential
Single Family,Heat Central,New,2,Install Ductless Heat Pump in House with Existing FAF - HZ1,0.0,0.0,2021,2041,linear,Residential
Single Family,Heat Pump,Existing,1,Below Standard Heat Pump - SEER/EER 10/9.2 and HSPF 7.2 (Split System),0.424509246,0.0,2021,2041,linear,Residential
Single Family,Heat Pump,Existing,2,Federal Standard 2015 Heat Pump - SEER/EER 14/12 and HSPF 8.2 (Split System),0.21950245899999998,0.0,2021,2041,linear,Residential
Single Family,Heat Pump,Existing,3,Federal Standard 2023 Heat Pump - SEER/EER 15/12.5 and HSPF 8.8 (Split System),0.097863336,0.7418750409999999,2021,2041,linear,Residential
Single Family,Heat Pump,Existing,4,Market Average Heat Pump,0.0,0.0,2021,2041,linear,Residential
Single Family,Heat Pump,Existing,5,HVAC Upgrade - Heat Pump Upgrade to 9.5 HSPF/15.5 SEER + HZ1CZ1,0.17347566,0.17347566,2021,2041,linear,Residential
Single Family,Heat Pump,Existing,6,HVAC Upgrade - Heat Pump Upgrade to 12 HSPF/18 SEER + HZ1CZ1,0.040718433,0.040718433,2021,2041,linear,Residential
Single Family,Heat Pump,Existing,7,Ground Source Heat Pump Upgrade from Air Source Heat Pump,0.043930866,0.043930866,2021,2041,linear,Residential
Single Family,Heat Pump,New,1,Below Standard Heat Pump - SEER/EER 10/9.2 and HSPF 7.2 (Split System),0.0,0.0,2021,2041,linear,Residential
Single Family,Heat Pump,New,2,Federal Standard 2015 Heat Pump - SEER/EER 14/12 and HSPF 8.2 (Split System),0.0,0.0,2021,2041,linear,Residential
Single Family,Heat Pump,New,3,Federal Standard 2023 Heat Pump - SEER/EER 15/12.5 and HSPF 8.8 (Split System),0.7418750409999999,0.7418750409999999,2021,2041,linear,Residential
Single Family,Heat Pump,New,4,Market Average Heat Pump,0.0,0.0,2021,2041,linear,Residential
Single Family,Heat Pump,New,5,HVAC Upgrade - Heat Pump Upgrade to 9.5 HSPF/15.5 SEER + HZ1CZ1,0.17347566,0.17347566,2021,2041,linear,Residential
Single Family,Heat Pump,New,6,HVAC Upgrade - Heat Pump Upgrade to 12 HSPF/18 SEER + HZ1CZ1,0.040718433,0.040718433,2021,2041,linear,Residential
Single Family,Heat Pump,New,7,Ground Source Heat Pump Upgrade from Air Source Heat Pump,0.043930866,0.043930866,2021,2041,linear,Residential
Single Family,Heat Room,Existing,1,Standard Baseboard Zonal Heating,0.942476387,0.14247638699999998,2021,2041,linear,Residential
Single Family,Heat Room,Existing,2,Market Average Zonal Heating,0.0,0.0,2021,2041,linear,Residential
Single Family,Heat Room,Existing,3,Zonal to Ductless Heat Pump,0.057523613,0.857523613,2021,2041,linear,Residential
Single Family,Heat Room,New,1,Standard Baseboard Zonal Heating,0.942476387,0.14247638699999998,2021,2041,linear,Residential
Single Family,Heat Room,New,2,Market Average Zonal Heating,0.0,0.0,2021,2041,linear,Residential
Single Family,Heat Room,New,3,Zonal to Ductless Heat Pump,0.057523613,0.857523613,2021,2041,linear,Residential
Single Family,Home Audio System,Existing,1,Standard Home Audio System,0.959443,0.9594429740000001,2021,2041,linear,Residential
Single Family,Home Audio System,Existing,2,ENERGY STAR Home Audio System,0.040557026,0.040557026,2021,2041,linear,Residential
Single Family,Home Audio System,New,1,Standard Home Audio System,0.959443,0.9594429740000001,2021,2041,linear,Residential
Single Family,Home Audio System,New,2,ENERGY STAR Home Audio System,0.040557026,0.040557026,2021,2041,linear,Residential
Single Family,Lighting Exterior Standard,Existing,1,Incandescent - Below Standard,0.004209335,0.0,2021,2041,linear,Residential
Single Family,Lighting Exterior Standard,Existing,2,Halogen - EISA Standard,0.13408932699999998,0.0,2021,2041,linear,Residential
Single Family,Lighting Exterior Standard,Existing,3,EISA 2020 Backstop Exterior Lamp,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Exterior Standard,Existing,4,CFL,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Exterior Standard,Existing,5,Market Average Lighting Exterior,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Exterior Standard,Existing,6,LED,0.8617013370000001,1.0,2021,2041,linear,Residential
Single Family,Lighting Exterior Standard,New,1,Incandescent - Below Standard,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Exterior Standard,New,2,Halogen - EISA Standard,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Exterior Standard,New,3,EISA 2020 Backstop Exterior Lamp,0.13829866300000002,0.0,2021,2041,linear,Residential
Single Family,Lighting Exterior Standard,New,4,CFL,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Exterior Standard,New,5,Market Average Lighting Exterior,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Exterior Standard,New,6,LED,0.8617013370000001,1.0,2021,2041,linear,Residential
Single Family,Lighting Interior Linear Fluorescent,Existing,1,Federal Standard 2018 T8 Linear Fluorescent Lamp,0.9,0.9,2021,2041,linear,Residential
Single Family,Lighting Interior Linear Fluorescent,Existing,2,Market Average Linear Fluorescent,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Linear Fluorescent,Existing,3,TLED Linear Lamp,0.1,0.1,2021,2041,linear,Residential
Single Family,Lighting Interior Linear Fluorescent,New,1,Federal Standard 2018 T8 Linear Fluorescent Lamp,0.9,0.9,2021,2041,linear,Residential
Single Family,Lighting Interior Linear Fluorescent,New,2,Market Average Linear Fluorescent,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Linear Fluorescent,New,3,TLED Linear Lamp,0.1,0.1,2021,2041,linear,Residential
Single Family,Lighting Interior Specialty,Existing,1,Incandescent - Specialty,0.161964889,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Specialty,Existing,2,EISA 2020 Backstop Interior - Specialty,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Specialty,Existing,3,CFL - Specialty,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Specialty,Existing,4,Market Average Lighting Interior - Specialty,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Specialty,Existing,5,LED - Specialty,0.8380351109999999,1.0,2021,2041,linear,Residential
Single Family,Lighting Interior Specialty,New,1,Incandescent - Specialty,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Specialty,New,2,EISA 2020 Backstop Interior - Specialty,0.161964889,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Specialty,New,3,CFL - Specialty,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Specialty,New,4,Market Average Lighting Interior - Specialty,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Specialty,New,5,LED - Specialty,0.8380351109999999,1.0,2021,2041,linear,Residential
Single Family,Lighting Interior Standard,Existing,1,Incandescent - Below Standard,0.007330621999999999,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Standard,Existing,2,Halogen - EISA Standard,0.090076202,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Standard,Existing,3,EISA 2020 Backstop Interior Lamp,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Standard,Existing,4,CFL,0.047160187,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Standard,Existing,5,Market Average Lighting Interior,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Standard,Existing,6,LED,0.8554329890000001,1.0,2021,2041,linear,Residential
Single Family,Lighting Interior Standard,New,1,Incandescent - Below Standard,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Standard,New,2,Halogen - EISA Standard,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Standard,New,3,EISA 2020 Backstop Interior Lamp,0.144567011,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Standard,New,4,CFL,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Standard,New,5,Market Average Lighting Interior,0.0,0.0,2021,2041,linear,Residential
Single Family,Lighting Interior Standard,New,6,LED,0.8554329890000001,1.0,2021,2041,linear,Residential
Single Family,Microwave,Existing,1,Federal Standard 2016 Microwave,0.727272727,0.727272727,2021,2041,linear,Residential
Single Family,Microwave,Existing,2,Market Average Microwave,0.0,0.0,2021,2041,linear,Residential
Single Family,Microwave,Existing,3,TSL4 Efficiency,0.272727273,0.272727273,2021,2041,linear,Residential
Single Family,Microwave,New,1,Federal Standard 2016 Microwave,0.727272727,0.727272727,2021,2041,linear,Residential
Single Family,Microwave,New,2,Market Average Microwave,0.0,0.0,2021,2041,linear,Residential
Single Family,Microwave,New,3,TSL4 Efficiency,0.272727273,0.272727273,2021,2041,linear,Residential
Single Family,Monitor,Existing,1,Standard Monitor,0.9148658000000002,0.914865756,2021,2041,linear,Residential
Single Family,Monitor,Existing,2,ENERGY STAR Display,0.085134244,0.085134244,2021,2041,linear,Residential
Single Family,Monitor,New,1,Standard Monitor,0.9148658000000002,0.914865756,2021,2041,linear,Residential
Single Family,Monitor,New,2,ENERGY STAR Display,0.085134244,0.085134244,2021,2041,linear,Residential
Single Family,Multifunction Device,Existing,1,Standard Multifunction Device (All-in-one),0.033333333,0.033333333,2021,2041,linear,Residential
Single Family,Multifunction Device,Existing,2,ENERGY STAR Multifunction Device (All-in-one),0.966666667,0.966666667,2021,2041,linear,Residential
Single Family,Multifunction Device,New,1,Standard Multifunction Device (All-in-one),0.0,0.0,2021,2041,linear,Residential
Single Family,Multifunction Device,New,2,ENERGY STAR Multifunction Device (All-in-one),1.0,1.0,2021,2041,linear,Residential
Single Family,Other,Existing,1,Other Equipment End Use,1.0,1.0,2021,2041,linear,Residential
Single Family,Other,New,1,Other Equipment End Use,1.0,1.0,2021,2041,linear,Residential
Single Family,Plug Load Other,Existing,1,Plug Load Other Equipment End Use,1.0,1.0,2021,2041,linear,Residential
Single Family,Plug Load Other,New,1,Plug Load Other Equipment End Use,1.0,1.0,2021,2041,linear,Residential
Single Family,Pool Pump,Existing,1,Market Average Pool Pump,0.364448259,0.0,2021,2041,linear,Residential
Single Family,Pool Pump,Existing,2,Seattle Energy Code Pool Pump - Dual Speed,0.0,0.364448259,2021,2041,linear,Residential
Single Family,Pool Pump,Existing,3,ENERGY STAR Pool Pump - VSD,0.635551741,0.635551741,2021,2041,linear,Residential
Single Family,Pool Pump,New,1,Market Average Pool Pump,0.364448259,0.0,2021,2041,linear,Residential
Single Family,Pool Pump,New,2,Seattle Energy Code Pool Pump - Dual Speed,0.0,0.364448259,2021,2041,linear,Residential
Single Family,Pool Pump,New,3,ENERGY STAR Pool Pump - VSD,0.635551741,0.635551741,2021,2041,linear,Residential
Single Family,Printer,Existing,1,Standard Office Printer,0.8761880999999999,0.876188071,2021,2041,linear,Residential
Single Family,Printer,Existing,2,ENERGY STAR Office Printer,0.123811929,0.123811929,2021,2041,linear,Residential
Single Family,Printer,New,1,Standard Office Printer,0.8761880999999999,0.876188071,2021,2041,linear,Residential
Single Family,Printer,New,2,ENERGY STAR Office Printer,0.123811929,0.123811929,2021,2041,linear,Residential
Single Family,Refrigerator,Existing,1,Below Federal Standard 2014 Refrigerator,0.812729,0.0,2021,2041,linear,Residential
Single Family,Refrigerator,Existing,2,Federal Standard 2014 Refrigerator,0.059331409,0.8720604,2021,2041,linear,Residential
Single Family,Refrigerator,Existing,3,Market Average Refrigerator,0.0,0.0,2021,2041,linear,Residential
Single Family,Refrigerator,Existing,4,Refrig and Refrig-Freezer - CEE Tier 1,0.042646533,0.042646533,2021,2041,linear,Residential
Single Family,Refrigerator,Existing,5,Refrig and Refrig-Freezer - CEE Tier 2,0.042646533,0.042646533,2021,2041,linear,Residential
Single Family,Refrigerator,Existing,6,Refrig and Refrig-Freezer - CEE Tier 3,0.042646533,0.042646533,2021,2041,linear,Residential
Single Family,Refrigerator,New,1,Below Federal Standard 2014 Refrigerator,0.0,0.0,2021,2041,linear,Residential
Single Family,Refrigerator,New,2,Federal Standard 2014 Refrigerator,0.872060409,0.8720604,2021,2041,linear,Residential
Single Family,Refrigerator,New,3,Market Average Refrigerator,0.0,0.0,2021,2041,linear,Residential
Single Family,Refrigerator,New,4,Refrig and Refrig-Freezer - CEE Tier 1,0.042646533,0.042646533,2021,2041,linear,Residential
Single Family,Refrigerator,New,5,Refrig and Refrig-Freezer - CEE Tier 2,0.042646533,0.042646533,2021,2041,linear,Residential
Single Family,Refrigerator,New,6,Refrig and Refrig-Freezer - CEE Tier 3,0.042646533,0.042646533,2021,2041,linear,Residential
Single Family,Set Top Box,Existing,1,Standard Set Top Box,0.3648798,0.36487975799999994,2021,2041,linear,Residential
Single Family,Set Top Box,Existing,2,ENERGY STAR Set Top Box,0.6351202420000001,0.6351202420000001,2021,2041,linear,Residential
Single Family,Set Top Box,New,1,Standard Set Top Box,0.3648798,0.36487975799999994,2021,2041,linear,Residential
Single Family,Set Top Box,New,2,ENERGY STAR Set Top Box,0.6351202420000001,0.6351202420000001,2021,2041,linear,Residential
Single Family,Television,Existing,1,Market Average TV,0.37214980000000003,0.37214983700000004,2021,2041,linear,Residential
Single Family,Television,Existing,2,ENERGY STAR Ultra-High Definition TV,0.627850163,0.627850163,2021,2041,linear,Residential
Single Family,Television,New,1,Market Average TV,0.37214980000000003,0.37214983700000004,2021,2041,linear,Residential
Single Family,Television,New,2,ENERGY STAR Ultra-High Definition TV,0.627850163,0.627850163,2021,2041,linear,Residential
Single Family,Ventilation - Air,Existing,1,Below Standard Motor,0.802369,0.0,2021,2041,linear,Residential
Single Family,Ventilation - Air,Existing,2,Federal Standard 2019 ECM Fan Motor,0.197631,1.0,2021,2041,linear,Residential
Single Family,Ventilation - Air,New,1,Below Standard Motor,0.0,0.0,2021,2041,linear,Residential
Single Family,Ventilation - Air,New,2,Federal Standard 2019 ECM Fan Motor,1.0,1.0,2021,2041,linear,Residential
Single Family,Waste Water,Existing,1,Waste Water Equipment End Use,1.0,1.0,2021,2041,linear,Residential
Single Family,Waste Water,New,1,Waste Water Equipment End Use,1.0,1.0,2021,2041,linear,Residential
Single Family,Water Heat GT 55 Gal,Existing,1,Below Standard Storage Water Heater,0.764995781,0.0,2021,2041,linear,Residential
Single Family,Water Heat GT 55 Gal,Existing,2,Federal Standard 2015 Heat Pump Water Heater,0.092297337,0.857293118,2021,2041,linear,Residential
Single Family,Water Heat GT 55 Gal,Existing,3,Market Standard Water Heater,0.0,0.0,2021,2041,linear,Residential
Single Family,Water Heat GT 55 Gal,Existing,4,Tier 2 Heat Pump Water Heater,0.0,0.0,2021,2041,linear,Residential
Single Family,Water Heat GT 55 Gal,Existing,5,Tier 3 Heat Pump Water Heater,0.14270688199999998,0.14270688199999998,2021,2041,linear,Residential
Single Family,Water Heat GT 55 Gal,Existing,6,SHW Solar Zone 1,0.0,0.0,2021,2041,linear,Residential
Single Family,Water Heat GT 55 Gal,New,1,Below Standard Storage Water Heater,0.0,0.0,2021,2041,linear,Residential
Single Family,Water Heat GT 55 Gal,New,2,Federal Standard 2015 Heat Pump Water Heater,0.857293118,0.857293118,2021,2041,linear,Residential
Single Family,Water Heat GT 55 Gal,New,3,Market Standard Water Heater,0.0,0.0,2021,2041,linear,Residential
Single Family,Water Heat GT 55 Gal,New,4,Tier 2 Heat Pump Water Heater,0.0,0.0,2021,2041,linear,Residential
Single Family,Water Heat GT 55 Gal,New,5,Tier 3 Heat Pump Water Heater,0.14270688199999998,0.14270688199999998,2021,2041,linear,Residential
Single Family,Water Heat GT 55 Gal,New,6,SHW Solar Zone 1,0.0,0.0,2021,2041,linear,Residential
Single Family,Water Heat LE 55 Gal,Existing,1,Below Standard Storage Water Heater,0.486107485,0.0,2021,2041,linear,Residential
Single Family,Water Heat LE 55 Gal,Existing,2,Market Standard Water Heater,0.0,0.0,2021,2041,linear,Residential
Single Family,Water Heat LE 55 Gal,Existing,3,Federal Standard 2015 Storage Water Heater,0.377009535,0.863117019,2021,2041,linear,Residential
Single Family,Water Heat LE 55 Gal,Existing,4,Tier 1 Heat Pump Water Heater,0.025619133,0.025619133,2021,2041,linear,Residential
Single Family,Water Heat LE 55 Gal,Existing,5,Tier 2 Heat Pump Water Heater,0.023828267,0.023828267,2021,2041,linear,Residential
Single Family,Water Heat LE 55 Gal,Existing,6,Tier 3 Heat Pump Water Heater,0.08023439,0.08023439,2021,2041,linear,Residential
Single Family,Water Heat LE 55 Gal,Existing,7,SHW Solar Zone 1,0.0,0.0,2021,2041,linear,Residential
Single Family,Water Heat LE 55 Gal,Existing,8,"Tier 4 - no Resistance, Split System Heat Pump Water Heater",0.00720119,0.00720119,2021,2041,linear,Residential
Single Family,Water Heat LE 55 Gal,New,1,Below Standard Storage Water Heater,0.0,0.0,2021,2041,linear,Residential
Single Family,Water Heat LE 55 Gal,New,2,Market Standard Water Heater,0.0,0.0,2021,2041,linear,Residential
Single Family,Water Heat LE 55 Gal,New,3,Federal Standard 2015 Storage Water Heater,0.863117019,0.863117019,2021,2041,linear,Residential
Single Family,Water Heat LE 55 Gal,New,4,Tier 1 Heat Pump Water Heater,0.025619133,0.025619133,2021,2041,linear,Residential
Single Family,Water Heat LE 55 Gal,New,5,Tier 2 Heat Pump Water Heater,0.023828267,0.023828267,2021,2041,linear,Residential
Single Family,Water Heat LE 55 Gal,New,6,Tier 3 Heat Pump Water Heater,0.08023439,0.08023439,2021,2041,linear,Residential
Single Family,Water Heat LE 55 Gal,New,7,SHW Solar Zone 1,0.0,0.0,2021,2041,linear,Residential
Single Family,Water Heat LE 55 Gal,New,8,"Tier 4 - no Resistance, Split System Heat Pump Water Heater",0.00720119,0.00720119,2021,2041,linear,Residential
Single Family Low Income,Air Purifier,Existing,1,Market Average Air Purifier,0.7588888890000001,0.7588888890000001,2021,2041,linear,Residential
Single Family Low Income,Air Purifier,Existing,2,ENERGY STAR Air Purifier,0.24111111100000002,0.24111111100000002,2021,2041,linear,Residential
Single Family Low Income,Air Purifier,New,1,Market Average Air Purifier,0.71,0.71,2021,2041,linear,Residential
Single Family Low Income,Air Purifier,New,2,ENERGY STAR Air Purifier,0.29,0.29,2021,2041,linear,Residential
Single Family Low Income,Circulation - DHW,Existing,1,Market Average DHW Pump,0.96,0.96,2021,2041,linear,Residential
Single Family Low Income,Circulation - DHW,Existing,2,ECM Pump Motor - DHW,0.04,0.04,2021,2041,linear,Residential
Single Family Low Income,Circulation - DHW,New,1,Market Average DHW Pump,0.96,0.96,2021,2041,linear,Residential
Single Family Low Income,Circulation - DHW,New,2,ECM Pump Motor - DHW,0.04,0.04,2021,2041,linear,Residential
Single Family Low Income,Circulation - Hydronic Heating,Existing,1,Market Average Hydronic Heating Pump,0.9525,0.9525,2021,2041,linear,Residential
Single Family Low Income,Circulation - Hydronic Heating,Existing,2,ECM Pump Motor - Hydronic Heating,0.0475,0.0475,2021,2041,linear,Residential
Single Family Low Income,Circulation - Hydronic Heating,New,1,Market Average Hydronic Heating Pump,0.9525,0.9525,2021,2041,linear,Residential
Single Family Low Income,Circulation - Hydronic Heating,New,2,ECM Pump Motor - Hydronic Heating,0.0475,0.0475,2021,2041,linear,Residential
Single Family Low Income,Computer - Desktop,Existing,1,Washington State Code Baseline,0.9554684999999999,0.955468502,2021,2041,linear,Residential
Single Family Low Income,Computer - Desktop,Existing,2,ENERGY STAR Desktop,0.044531497999999996,0.044531497999999996,2021,2041,linear,Residential
Single Family Low Income,Computer - Desktop,New,1,Washington State Code Baseline,0.9554684999999999,0.955468502,2021,2041,linear,Residential
Single Family Low Income,Computer - Desktop,New,2,ENERGY STAR Desktop,0.044531497999999996,0.044531497999999996,2021,2041,linear,Residential
Single Family Low Income,Computer - Laptop,Existing,1,Market Average Laptop Computer,0.7621054,0.7621054279999999,2021,2041,linear,Residential
Single Family Low Income,Computer - Laptop,Existing,2,ENERGY STAR Notebook,0.237894572,0.237894572,2021,2041,linear,Residential
Single Family Low Income,Computer - Laptop,New,1,Market Average Laptop Computer,0.7621054,0.7621054279999999,2021,2041,linear,Residential
Single Family Low Income,Computer - Laptop,New,2,ENERGY STAR Notebook,0.237894572,0.237894572,2021,2041,linear,Residential
Single Family Low Income,Cooking Oven,Existing,1,Federal Standard 2012 Cooking Oven,0.9902619,0.9902619090000001,2021,2041,linear,Residential
Single Family Low Income,Cooking Oven,Existing,2,Efficient Oven,0.009738090999999999,0.009738090999999999,2021,2041,linear,Residential
Single Family Low Income,Cooking Oven,New,1,Federal Standard 2012 Cooking Oven,0.9902619,0.9902619090000001,2021,2041,linear,Residential
Single Family Low Income,Cooking Oven,New,2,Efficient Oven,0.009738090999999999,0.009738090999999999,2021,2041,linear,Residential
Single Family Low Income,Cooking Range,Existing,1,Federal Standard 2012 Cooking Range,1.0,1.0,2021,2041,linear,Residential
Single Family Low Income,Cooking Range,New,1,Federal Standard 2012 Cooking Range,1.0,1.0,2021,2041,linear,Residential
Single Family Low Income,Cool Central,Existing,1,Below Standard Central Air Conditioner - SEER/EER 10/9.2 (Split System),0.409534005,0.0,2021,2041,linear,Residential
